timestamp	name	family	hypothesis	verdict	matched_control_name	matched_control_val_bpb	matched_control_bytes_total	dataset	seed	block_layout	ssm_core	train_batch_tokens	iterations	max_wallclock_seconds	final_val_bpb	final_val_loss	eval_time_ms	bytes_model_int8_zlib	bytes_total	bytes_code	train_time_ms	step_avg_ms	duration_s	peak_memory_allocated_mib	exit_code	command_text	env_overrides_json	run_dir
20260407-120010	full_anchor_s4d_aaaasasss_rank8_corefp16_580steps_blackwell_seed9001	stability_v4	Current kept winner AAAASASSS should remain ahead of the strongest legal all-attention control across additional Blackwell seeds.	pending	baseline_480_top2blocks_plus_block6attn_fp16	1.79187065	15803271	full	9001	AAAASASSS	s4d	32768	580	0.0	1.73082916	2.92243253	139727	10414565	10472321	57756	150233	259.02	295.0868000984192	1808	0	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf\.venv\Scripts\python.exe C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\train_gpt.py	{"BLOCK_LAYOUT": "AAAASASSS", "CUDA_VISIBLE_DEVICES": "1", "DATA_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\datasets\\fineweb10B_sp1024", "ENABLE_TORCH_COMPILE": "0", "FINAL_PREQUANT_EVAL": "0", "INT8_FORCE_FLOAT_NAME_PATTERNS": "ssm_coeff,ssm_log_decay,ssm_d", "ITERATIONS": "580", "MAX_WALLCLOCK_SECONDS": "0.0", "PARALLEL_ATTN_BIAS_INIT": "1.5", "RUN_ID": "full_anchor_s4d_aaaasasss_rank8_corefp16_580steps_blackwell_seed9001", "SAVE_RAW_MODEL": "0", "SDP_BACKEND": "math", "SEED": "9001", "SSM_CORE": "s4d", "SSM_KERNEL_SIZE": "64", "SSM_RANK": "8", "TOKENIZER_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\tokenizers\\fineweb_1024_bpe.model", "TRAIN_BATCH_TOKENS": "32768", "TRAIN_LOG_EVERY": "20", "TRAIN_SEQ_LEN": "1024", "VAL_BATCH_SIZE": "262144"}	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\experiments\state_space_hybrid\runs\stability_v4\20260407-120010_full_anchor_s4d_aaaasasss_rank8_corefp16_580steps_blackwell_seed9001
20260407-120520	full_baseline_480steps_blackwell_seed4242_top2blocks_plus_block6attn_fp16	control_stability_v4	The strongest legal 480-step all-attention control should stay near its retained seed2027 value across additional Blackwell seeds.	pending		None	None	full	4242	AAAAAAAAA	s4d	32768	480	0.0	1.79729407	3.03465576	210123	15738862	15796618	57756	153260	319.29	368.9573404788971	2621	0	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf\.venv\Scripts\python.exe C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\train_gpt.py	{"CUDA_VISIBLE_DEVICES": "1", "DATA_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\datasets\\fineweb10B_sp1024", "ENABLE_TORCH_COMPILE": "0", "FINAL_PREQUANT_EVAL": "0", "INT8_FORCE_FLOAT_NAME_PATTERNS": "tok_emb,blocks.7.,blocks.8.,blocks.6.attn", "ITERATIONS": "480", "MAX_WALLCLOCK_SECONDS": "0.0", "RUN_ID": "full_baseline_480steps_blackwell_seed4242_top2blocks_plus_block6attn_fp16", "SAVE_RAW_MODEL": "0", "SDP_BACKEND": "math", "SEED": "4242", "TOKENIZER_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\tokenizers\\fineweb_1024_bpe.model", "TRAIN_BATCH_TOKENS": "32768", "TRAIN_LOG_EVERY": "20", "TRAIN_SEQ_LEN": "1024", "VAL_BATCH_SIZE": "262144"}	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\experiments\state_space_hybrid\runs\control_stability_v4\20260407-120520_full_baseline_480steps_blackwell_seed4242_top2blocks_plus_block6attn_fp16
20260407-121227	full_baseline_480steps_blackwell_seed9001_top2blocks_plus_block6attn_fp16	control_stability_v4	The strongest legal 480-step all-attention control should stay near its retained seed2027 value across additional Blackwell seeds.	pending		None	None	full	9001	AAAAAAAAA	s4d	32768	480	0.0	1.79558744	3.03177418	219103	15747402	15805158	57756	154749	322.39	379.8700888156891	2621	0	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf\.venv\Scripts\python.exe C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\train_gpt.py	{"CUDA_VISIBLE_DEVICES": "1", "DATA_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\datasets\\fineweb10B_sp1024", "ENABLE_TORCH_COMPILE": "0", "FINAL_PREQUANT_EVAL": "0", "INT8_FORCE_FLOAT_NAME_PATTERNS": "tok_emb,blocks.7.,blocks.8.,blocks.6.attn", "ITERATIONS": "480", "MAX_WALLCLOCK_SECONDS": "0.0", "RUN_ID": "full_baseline_480steps_blackwell_seed9001_top2blocks_plus_block6attn_fp16", "SAVE_RAW_MODEL": "0", "SDP_BACKEND": "math", "SEED": "9001", "TOKENIZER_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\tokenizers\\fineweb_1024_bpe.model", "TRAIN_BATCH_TOKENS": "32768", "TRAIN_LOG_EVERY": "20", "TRAIN_SEQ_LEN": "1024", "VAL_BATCH_SIZE": "262144"}	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\experiments\state_space_hybrid\runs\control_stability_v4\20260407-121227_full_baseline_480steps_blackwell_seed9001_top2blocks_plus_block6attn_fp16
20260407-122217	full_baseline_500steps_blackwell_seed2027_top2blocks_plus_block6attn_fp16	control_frontier_v4	The strongest legal all-attention control may sit between 480 steps and the illegal 560-step boundary on the same artifact policy.	pending		None	None	full	2027	AAAAAAAAA	s4d	32768	500	0.0	1.77639623	2.99937063	215368	15853388	15911144	57756	167106	334.21	388.4835467338562	2621	0	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf\.venv\Scripts\python.exe C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\train_gpt.py	{"CUDA_VISIBLE_DEVICES": "1", "DATA_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\datasets\\fineweb10B_sp1024", "ENABLE_TORCH_COMPILE": "0", "FINAL_PREQUANT_EVAL": "0", "INT8_FORCE_FLOAT_NAME_PATTERNS": "tok_emb,blocks.7.,blocks.8.,blocks.6.attn", "ITERATIONS": "500", "MAX_WALLCLOCK_SECONDS": "0.0", "RUN_ID": "full_baseline_500steps_blackwell_seed2027_top2blocks_plus_block6attn_fp16", "SAVE_RAW_MODEL": "0", "SDP_BACKEND": "math", "SEED": "2027", "TOKENIZER_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\tokenizers\\fineweb_1024_bpe.model", "TRAIN_BATCH_TOKENS": "32768", "TRAIN_LOG_EVERY": "20", "TRAIN_SEQ_LEN": "1024", "VAL_BATCH_SIZE": "262144"}	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\experiments\state_space_hybrid\runs\control_frontier_v4\20260407-122217_full_baseline_500steps_blackwell_seed2027_top2blocks_plus_block6attn_fp16
20260407-122910	full_baseline_515steps_blackwell_seed2027_top2blocks_plus_block6attn_fp16	control_frontier_v4	The true strongest legal all-attention control may sit just below the artifact cap boundary around 515 steps on the current fp16 allowlist.	pending		None	None	full	2027	AAAAAAAAA	s4d	32768	515	0.0	1.76264468	2.9761517	220207	15930341	15988097	57756	181825	363.65	413.6080460548401	2621	0	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf\.venv\Scripts\python.exe C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\train_gpt.py	{"CUDA_VISIBLE_DEVICES": "1", "DATA_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\datasets\\fineweb10B_sp1024", "ENABLE_TORCH_COMPILE": "0", "FINAL_PREQUANT_EVAL": "0", "INT8_FORCE_FLOAT_NAME_PATTERNS": "tok_emb,blocks.7.,blocks.8.,blocks.6.attn", "ITERATIONS": "515", "MAX_WALLCLOCK_SECONDS": "0.0", "RUN_ID": "full_baseline_515steps_blackwell_seed2027_top2blocks_plus_block6attn_fp16", "SAVE_RAW_MODEL": "0", "SDP_BACKEND": "math", "SEED": "2027", "TOKENIZER_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\tokenizers\\fineweb_1024_bpe.model", "TRAIN_BATCH_TOKENS": "32768", "TRAIN_LOG_EVERY": "20", "TRAIN_SEQ_LEN": "1024", "VAL_BATCH_SIZE": "262144"}	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\experiments\state_space_hybrid\runs\control_frontier_v4\20260407-122910_full_baseline_515steps_blackwell_seed2027_top2blocks_plus_block6attn_fp16
20260407-123701	full_anchor_s4d_aaaasasss_rank8_corefp16_600steps_blackwell_seed2027	scale_v4	The incumbent 5A/4S hybrid may convert its lower per-step cost into a stronger matched-wallclock Blackwell result against the near-cap 515-step all-attention control.	pending	baseline_515_top2blocks_plus_block6attn_fp16	1.76264468	15988097	full	2027	AAAASASSS	s4d	32768	600	0.0	1.71464907	2.89511314	143654	10545582	10603338	57756	201536	335.89	352.0290193557739	1808	0	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf\.venv\Scripts\python.exe C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\train_gpt.py	{"BLOCK_LAYOUT": "AAAASASSS", "CUDA_VISIBLE_DEVICES": "1", "DATA_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\datasets\\fineweb10B_sp1024", "ENABLE_TORCH_COMPILE": "0", "FINAL_PREQUANT_EVAL": "0", "INT8_FORCE_FLOAT_NAME_PATTERNS": "ssm_coeff,ssm_log_decay,ssm_d", "ITERATIONS": "600", "MAX_WALLCLOCK_SECONDS": "0.0", "PARALLEL_ATTN_BIAS_INIT": "1.5", "RUN_ID": "full_anchor_s4d_aaaasasss_rank8_corefp16_600steps_blackwell_seed2027", "SAVE_RAW_MODEL": "0", "SDP_BACKEND": "math", "SEED": "2027", "SSM_CORE": "s4d", "SSM_KERNEL_SIZE": "64", "SSM_RANK": "8", "TOKENIZER_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\tokenizers\\fineweb_1024_bpe.model", "TRAIN_BATCH_TOKENS": "32768", "TRAIN_LOG_EVERY": "20", "TRAIN_SEQ_LEN": "1024", "VAL_BATCH_SIZE": "262144"}	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\experiments\state_space_hybrid\runs\scale_v4\20260407-123701_full_anchor_s4d_aaaasasss_rank8_corefp16_600steps_blackwell_seed2027
20260407-124405	full_anchor_s4d_aaaasasss_rank8_fullssmfp16_580steps_blackwell_seed2027	export_granularity_v4	The incumbent 5A/4S layout may still benefit from broader recurrent fp16 preservation at longer training, even if earlier frontier points did not.	pending	baseline_515_top2blocks_plus_block6attn_fp16	1.76264468	15988097	full	2027	AAAASASSS	s4d	32768	580	0.0	1.72652974	2.91517315	132113	14348422	14406178	57756	189990	327.57	327.95370650291443	1808	0	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf\.venv\Scripts\python.exe C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\train_gpt.py	{"BLOCK_LAYOUT": "AAAASASSS", "CUDA_VISIBLE_DEVICES": "1", "DATA_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\datasets\\fineweb10B_sp1024", "ENABLE_TORCH_COMPILE": "0", "FINAL_PREQUANT_EVAL": "0", "INT8_FORCE_FLOAT_NAME_PATTERNS": "ssm.", "ITERATIONS": "580", "MAX_WALLCLOCK_SECONDS": "0.0", "PARALLEL_ATTN_BIAS_INIT": "1.5", "RUN_ID": "full_anchor_s4d_aaaasasss_rank8_fullssmfp16_580steps_blackwell_seed2027", "SAVE_RAW_MODEL": "0", "SDP_BACKEND": "math", "SEED": "2027", "SSM_CORE": "s4d", "SSM_KERNEL_SIZE": "64", "SSM_RANK": "8", "TOKENIZER_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\tokenizers\\fineweb_1024_bpe.model", "TRAIN_BATCH_TOKENS": "32768", "TRAIN_LOG_EVERY": "20", "TRAIN_SEQ_LEN": "1024", "VAL_BATCH_SIZE": "262144"}	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\experiments\state_space_hybrid\runs\export_granularity_v4\20260407-124405_full_anchor_s4d_aaaasasss_rank8_fullssmfp16_580steps_blackwell_seed2027
20260407-124951	full_anchor_s4d_aaaasasss_rank8_corefp16_600steps_blackwell_seed2027_bigram1024x64	transfer_v4	A small fixed-predictor BigramHash side path may improve the scaled 5A/4S hybrid without collapsing its state-space identity or artifact budget.	pending	baseline_515_top2blocks_plus_block6attn_fp16	1.76264468	15988097	full	2027	AAAASASSS	s4d	32768	600	0.0	1.71975209	2.90372937	126394	10553941	10611697	57756	158382	263.97	289.93792057037354	1814	0	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf\.venv\Scripts\python.exe C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\train_gpt.py	{"BIGRAM_DIM": "64", "BIGRAM_VOCAB_SIZE": "1024", "BLOCK_LAYOUT": "AAAASASSS", "CUDA_VISIBLE_DEVICES": "1", "DATA_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\datasets\\fineweb10B_sp1024", "ENABLE_TORCH_COMPILE": "0", "FINAL_PREQUANT_EVAL": "0", "INT8_FORCE_FLOAT_NAME_PATTERNS": "ssm_coeff,ssm_log_decay,ssm_d", "ITERATIONS": "600", "MAX_WALLCLOCK_SECONDS": "0.0", "PARALLEL_ATTN_BIAS_INIT": "1.5", "RUN_ID": "full_anchor_s4d_aaaasasss_rank8_corefp16_600steps_blackwell_seed2027_bigram1024x64", "SAVE_RAW_MODEL": "0", "SDP_BACKEND": "math", "SEED": "2027", "SSM_CORE": "s4d", "SSM_KERNEL_SIZE": "64", "SSM_RANK": "8", "TOKENIZER_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\tokenizers\\fineweb_1024_bpe.model", "TRAIN_BATCH_TOKENS": "32768", "TRAIN_LOG_EVERY": "20", "TRAIN_SEQ_LEN": "1024", "VAL_BATCH_SIZE": "262144"}	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\experiments\state_space_hybrid\runs\transfer_v4\20260407-124951_full_anchor_s4d_aaaasasss_rank8_corefp16_600steps_blackwell_seed2027_bigram1024x64
20260407-125506	full_anchor_s4d_aaaasasss_rank12_corefp16_600steps_blackwell_seed2027	ssm_headroom_v4	Higher SSM rank on the incumbent 5A/4S layout may improve the stronger 600-step point without handing back the legal-control margin.	pending	baseline_515_top2blocks_plus_block6attn_fp16	1.76264468	15988097	full	2027	AAAASASSS	s4d	32768	600	0.0	1.71415861	2.89428501	126051	10610320	10668076	57756	153369	255.61	284.7902283668518	1809	0	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf\.venv\Scripts\python.exe C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\train_gpt.py	{"BLOCK_LAYOUT": "AAAASASSS", "CUDA_VISIBLE_DEVICES": "1", "DATA_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\datasets\\fineweb10B_sp1024", "ENABLE_TORCH_COMPILE": "0", "FINAL_PREQUANT_EVAL": "0", "INT8_FORCE_FLOAT_NAME_PATTERNS": "ssm_coeff,ssm_log_decay,ssm_d", "ITERATIONS": "600", "MAX_WALLCLOCK_SECONDS": "0.0", "PARALLEL_ATTN_BIAS_INIT": "1.5", "RUN_ID": "full_anchor_s4d_aaaasasss_rank12_corefp16_600steps_blackwell_seed2027", "SAVE_RAW_MODEL": "0", "SDP_BACKEND": "math", "SEED": "2027", "SSM_CORE": "s4d", "SSM_KERNEL_SIZE": "64", "SSM_RANK": "12", "TOKENIZER_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\tokenizers\\fineweb_1024_bpe.model", "TRAIN_BATCH_TOKENS": "32768", "TRAIN_LOG_EVERY": "20", "TRAIN_SEQ_LEN": "1024", "VAL_BATCH_SIZE": "262144"}	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\experiments\state_space_hybrid\runs\ssm_headroom_v4\20260407-125506_full_anchor_s4d_aaaasasss_rank12_corefp16_600steps_blackwell_seed2027
20260407-130018	full_anchor_s4d_aaaasasss_rank12_corefp16_700steps_blackwell_seed2027	scale_ssm_v4	The higher-rank 5A/4S hybrid may use its remaining Blackwell wallclock and artifact headroom to reach a materially stronger fixed-predictor point while staying ahead of the near-cap legal control.	pending	baseline_515_top2blocks_plus_block6attn_fp16	1.76264468	15988097	full	2027	AAAASASSS	s4d	32768	700	0.0	1.68195191	2.83990535	125716	11191134	11248890	57756	177883	254.12	308.67393469810486	1809	0	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf\.venv\Scripts\python.exe C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\train_gpt.py	{"BLOCK_LAYOUT": "AAAASASSS", "CUDA_VISIBLE_DEVICES": "1", "DATA_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\datasets\\fineweb10B_sp1024", "ENABLE_TORCH_COMPILE": "0", "FINAL_PREQUANT_EVAL": "0", "INT8_FORCE_FLOAT_NAME_PATTERNS": "ssm_coeff,ssm_log_decay,ssm_d", "ITERATIONS": "700", "MAX_WALLCLOCK_SECONDS": "0.0", "PARALLEL_ATTN_BIAS_INIT": "1.5", "RUN_ID": "full_anchor_s4d_aaaasasss_rank12_corefp16_700steps_blackwell_seed2027", "SAVE_RAW_MODEL": "0", "SDP_BACKEND": "math", "SEED": "2027", "SSM_CORE": "s4d", "SSM_KERNEL_SIZE": "64", "SSM_RANK": "12", "TOKENIZER_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\tokenizers\\fineweb_1024_bpe.model", "TRAIN_BATCH_TOKENS": "32768", "TRAIN_LOG_EVERY": "20", "TRAIN_SEQ_LEN": "1024", "VAL_BATCH_SIZE": "262144"}	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\experiments\state_space_hybrid\runs\scale_ssm_v4\20260407-130018_full_anchor_s4d_aaaasasss_rank12_corefp16_700steps_blackwell_seed2027
20260407-130545	full_anchor_s4d_aaaasasss_rank12_corefp16_700steps_blackwell_seed1337	scale_ssm_v4	The higher-rank 5A/4S hybrid should remain materially ahead of the near-cap legal all-attention control across another Blackwell seed.	pending	baseline_515_top2blocks_plus_block6attn_fp16	1.76264468	15988097	full	1337	AAAASASSS	s4d	32768	700	0.0	1.69065755	2.85460445	125649	11201121	11258877	57756	169985	242.84	300.44017601013184	1809	0	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf\.venv\Scripts\python.exe C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\train_gpt.py	{"BLOCK_LAYOUT": "AAAASASSS", "CUDA_VISIBLE_DEVICES": "1", "DATA_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\datasets\\fineweb10B_sp1024", "ENABLE_TORCH_COMPILE": "0", "FINAL_PREQUANT_EVAL": "0", "INT8_FORCE_FLOAT_NAME_PATTERNS": "ssm_coeff,ssm_log_decay,ssm_d", "ITERATIONS": "700", "MAX_WALLCLOCK_SECONDS": "0.0", "PARALLEL_ATTN_BIAS_INIT": "1.5", "RUN_ID": "full_anchor_s4d_aaaasasss_rank12_corefp16_700steps_blackwell_seed1337", "SAVE_RAW_MODEL": "0", "SDP_BACKEND": "math", "SEED": "1337", "SSM_CORE": "s4d", "SSM_KERNEL_SIZE": "64", "SSM_RANK": "12", "TOKENIZER_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\tokenizers\\fineweb_1024_bpe.model", "TRAIN_BATCH_TOKENS": "32768", "TRAIN_LOG_EVERY": "20", "TRAIN_SEQ_LEN": "1024", "VAL_BATCH_SIZE": "262144"}	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\experiments\state_space_hybrid\runs\scale_ssm_v4\20260407-130545_full_anchor_s4d_aaaasasss_rank12_corefp16_700steps_blackwell_seed1337
20260407-131123	full_baseline_517steps_blackwell_seed2027_top2blocks_plus_block6attn_fp16	control_frontier_v4	The exact strongest legal all-attention control may sit at 517 steps if it still clears the artifact cap.	pending		None	None	full	2027	AAAAAAAAA	s4d	32768	517	0.0	1.7606354	2.97275912	207443	15939737	15997493	57756	147844	295.69	365.6008951663971	2621	0	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf\.venv\Scripts\python.exe C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\train_gpt.py	{"CUDA_VISIBLE_DEVICES": "1", "DATA_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\datasets\\fineweb10B_sp1024", "ENABLE_TORCH_COMPILE": "0", "FINAL_PREQUANT_EVAL": "0", "INT8_FORCE_FLOAT_NAME_PATTERNS": "tok_emb,blocks.7.,blocks.8.,blocks.6.attn", "ITERATIONS": "517", "MAX_WALLCLOCK_SECONDS": "0.0", "RUN_ID": "full_baseline_517steps_blackwell_seed2027_top2blocks_plus_block6attn_fp16", "SAVE_RAW_MODEL": "0", "SDP_BACKEND": "math", "SEED": "2027", "TOKENIZER_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\tokenizers\\fineweb_1024_bpe.model", "TRAIN_BATCH_TOKENS": "32768", "TRAIN_LOG_EVERY": "20", "TRAIN_SEQ_LEN": "1024", "VAL_BATCH_SIZE": "262144"}	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\experiments\state_space_hybrid\runs\control_frontier_v4\20260407-131123_full_baseline_517steps_blackwell_seed2027_top2blocks_plus_block6attn_fp16
20260407-131804	full_baseline_518steps_blackwell_seed2027_top2blocks_plus_block6attn_fp16	control_frontier_v4	If 518 steps remains legal, it supersedes the 517-step control as the true strongest retained all-attention control at the byte ceiling.	pending		None	None	full	2027	AAAAAAAAA	s4d	32768	518	0.0	1.7615082	2.97423281	198573	15944625	16002381	57756	148872	297.74	357.9935848712921	2621	0	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf\.venv\Scripts\python.exe C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\train_gpt.py	{"CUDA_VISIBLE_DEVICES": "1", "DATA_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\datasets\\fineweb10B_sp1024", "ENABLE_TORCH_COMPILE": "0", "FINAL_PREQUANT_EVAL": "0", "INT8_FORCE_FLOAT_NAME_PATTERNS": "tok_emb,blocks.7.,blocks.8.,blocks.6.attn", "ITERATIONS": "518", "MAX_WALLCLOCK_SECONDS": "0.0", "RUN_ID": "full_baseline_518steps_blackwell_seed2027_top2blocks_plus_block6attn_fp16", "SAVE_RAW_MODEL": "0", "SDP_BACKEND": "math", "SEED": "2027", "TOKENIZER_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\tokenizers\\fineweb_1024_bpe.model", "TRAIN_BATCH_TOKENS": "32768", "TRAIN_LOG_EVERY": "20", "TRAIN_SEQ_LEN": "1024", "VAL_BATCH_SIZE": "262144"}	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\experiments\state_space_hybrid\runs\control_frontier_v4\20260407-131804_full_baseline_518steps_blackwell_seed2027_top2blocks_plus_block6attn_fp16
20260408-010454	full_anchor_s4d_aaaasasss_rank12_corefp16_700steps_blackwell_seed4242	stability_v5	Current public winner AAAASASSS rank12 should remain clearly ahead across additional Blackwell reruns.	pending	full_baseline_517steps_blackwell_seed2027_top2blocks_plus_block6attn_fp16	1.7606354	15997493	full	4242	AAAASASSS	s4d	32768	700	0.0	1.67609765	2.83002067	170597	11193163	11250919	57756	299536	427.91	483.0489625930786	1809	0	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf\.venv\Scripts\python.exe C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\train_gpt.py	{"BLOCK_LAYOUT": "AAAASASSS", "CUDA_VISIBLE_DEVICES": "1", "DATA_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\datasets\\fineweb10B_sp1024", "ENABLE_TORCH_COMPILE": "0", "FINAL_PREQUANT_EVAL": "0", "INT8_FORCE_FLOAT_NAME_PATTERNS": "ssm_coeff,ssm_log_decay,ssm_d", "ITERATIONS": "700", "MAX_WALLCLOCK_SECONDS": "0.0", "PARALLEL_ATTN_BIAS_INIT": "1.5", "RUN_ID": "full_anchor_s4d_aaaasasss_rank12_corefp16_700steps_blackwell_seed4242", "SAVE_RAW_MODEL": "0", "SDP_BACKEND": "math", "SEED": "4242", "SSM_CORE": "s4d", "SSM_KERNEL_SIZE": "64", "SSM_RANK": "12", "TOKENIZER_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\tokenizers\\fineweb_1024_bpe.model", "TRAIN_BATCH_TOKENS": "32768", "TRAIN_LOG_EVERY": "20", "TRAIN_SEQ_LEN": "1024", "VAL_BATCH_SIZE": "262144"}	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\experiments\state_space_hybrid\runs\stability_v5\20260408-010454_full_anchor_s4d_aaaasasss_rank12_corefp16_700steps_blackwell_seed4242
